Brand,Year,Fuel_Type,Horsepower,Cylinders,Transmission,Drive_Type,Doors,Vehicle_Size,Highway_MPG,city_mpg,Popularity,Price
Audi,2017,premium unleaded (required),450.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,Large,27,17,3105,82900
Audi,2017,premium unleaded (required),450.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,Large,27,17,3105,79900
Volvo,2014,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,29,20,870,39900
Volvo,2014,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,25,18,870,43950
Volvo,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,28,19,870,45100
Volvo,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,28,19,870,43950
Volvo,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,38,26,870,41700
Volvo,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,38,26,870,40500
Volvo,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,37,25,870,48375
Volvo,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,37,25,870,43450
Audi,2015,premium unleaded (required),520.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,27,17,3105,114900
Audi,2016,premium unleaded (required),520.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,25,16,3105,114900
Audi,2016,premium unleaded (required),605.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,25,15,3105,114900
Audi,2017,premium unleaded (recommended),605.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,24,15,3105,115900
Volvo,1998,regular unleaded,181.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,23,16,870,2269
Volvo,2017,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,34,23,870,46950
Volvo,2017,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,31,22,870,52950
Volvo,2017,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,34,23,870,50450
Volvo,2017,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,31,22,870,56250
GMC,2003,regular unleaded,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,18,14,549,24450
GMC,2003,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,21,15,549,22050
GMC,2004,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,19,14,549,22695
GMC,2004,regular unleaded,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,18,14,549,25195
GMC,2005,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,20,15,549,22930
GMC,2005,regular unleaded,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,18,14,549,25430
GMC,2003,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,19,14,549,23690
GMC,2003,regular unleaded,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,16,12,549,25690
GMC,2004,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,19,14,549,24195
GMC,2004,regular unleaded,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,16,12,549,26195
GMC,2005,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,20,14,549,24430
GMC,2005,regular unleaded,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,16,12,549,26430
Suzuki,1993,regular unleaded,66.0,4.0,MANUAL,four wheel drive,2.0,Compact,26,24,481,2000
Suzuki,1993,regular unleaded,66.0,4.0,MANUAL,rear wheel drive,2.0,Compact,26,24,481,2000
Suzuki,1994,regular unleaded,66.0,4.0,MANUAL,four wheel drive,2.0,Compact,26,24,481,2000
Suzuki,1995,regular unleaded,66.0,4.0,MANUAL,four wheel drive,2.0,Compact,26,24,481,2000
Hyundai,2015,regular unleaded,264.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,24,18,1439,33000
Hyundai,2015,regular unleaded,264.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,19,1439,31250
Hyundai,2015,regular unleaded,190.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,20,1439,24950
Hyundai,2015,regular unleaded,190.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,25,19,1439,26700
Hyundai,2016,regular unleaded,265.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,24,18,1439,33000
Hyundai,2016,regular unleaded,190.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,20,1439,24950
Hyundai,2016,regular unleaded,190.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,25,19,1439,26700
Hyundai,2016,regular unleaded,265.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,19,1439,31250
Hyundai,2017,regular unleaded,265.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,19,1439,33450
Hyundai,2017,regular unleaded,265.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,28,20,1439,31700
Hyundai,2017,regular unleaded,265.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,24,19,1439,38250
Hyundai,2017,regular unleaded,190.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,21,1439,25350
Hyundai,2017,regular unleaded,190.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,20,1439,27100
Hyundai,2017,regular unleaded,265.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,20,1439,36500
Hyundai,2015,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,1439,30150
Hyundai,2015,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,24,18,1439,36000
Hyundai,2015,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,24,18,1439,31900
Hyundai,2015,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,1439,34250
Hyundai,2016,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,24,18,1439,32150
Hyundai,2016,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,1439,30400
Hyundai,2016,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,24,18,1439,36250
Hyundai,2016,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,1439,34500
Hyundai,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,22,17,1439,36700
Hyundai,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,23,17,1439,38700
Hyundai,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,22,17,1439,40450
Hyundai,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,23,17,1439,34950
Hyundai,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,22,17,1439,41150
Hyundai,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,1439,30800
Hyundai,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,24,18,1439,32550
Hyundai,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,23,17,1439,39400
GMC,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,17,11,549,29215
GMC,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,all wheel drive,3.0,Midsize,17,13,549,32760
GMC,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,17,11,549,33420
GMC,2014,regular unleaded,195.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,19,14,549,27710
GMC,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,17,11,549,32535
GMC,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,17,11,549,31075
GMC,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,17,11,549,32875
GMC,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,17,11,549,31415
GMC,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,17,11,549,29555
GMC,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,17,11,549,33760
GMC,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,16,11,549,32455
GMC,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,16,11,549,33915
GMC,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,16,11,549,34800
GMC,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,16,11,549,30595
GMC,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,17,13,549,30970
GMC,2014,flex-fuel (unleaded/E85),280.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,17,11,549,36030
GMC,2014,flex-fuel (unleaded/E85),280.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,17,11,549,31865
GMC,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,all wheel drive,3.0,Midsize,17,13,549,34525
GMC,2014,flex-fuel (unleaded/E85),280.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,17,11,549,34160
GMC,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,17,11,549,36355
GMC,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,17,11,549,34015
GMC,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,17,11,549,35915
GMC,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,17,11,549,36700
GMC,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,17,11,549,32190
GMC,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,17,11,549,34485
GMC,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,16,11,549,32990
GMC,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,16,11,549,37155
GMC,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,16,11,549,37500
GMC,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,16,11,549,35285
GMC,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,16,11,549,36715
GMC,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,16,11,549,34815
Lexus,1998,regular unleaded,225.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,22,17,454,3211
Lexus,1999,regular unleaded,225.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,22,17,454,3665
Lexus,2000,regular unleaded,225.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,22,17,454,4024
Lexus,1998,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,23,17,454,3442
Lexus,1999,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,23,16,454,4031
Lexus,2000,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,23,16,454,4404
Lexus,2008,premium unleaded (required),288.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,23,16,454,66355
Lexus,2009,premium unleaded (required),288.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,23,16,454,66805
Lexus,2010,premium unleaded (required),288.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,23,16,454,68405
Hyundai,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Compact,32,23,1439,2000
Hyundai,1993,regular unleaded,115.0,4.0,MANUAL,front wheel drive,2.0,Compact,29,23,1439,2000
Hyundai,1994,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Compact,30,23,1439,2000
Hyundai,1994,regular unleaded,115.0,4.0,MANUAL,front wheel drive,2.0,Compact,29,23,1439,2000
Hyundai,1995,regular unleaded,115.0,4.0,MANUAL,front wheel drive,2.0,Compact,30,23,1439,2000
Hyundai,1995,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Compact,33,24,1439,2000
Chrysler,2008,regular unleaded,235.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,26,16,1013,32715
Chrysler,2008,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,30,21,1013,26600
Chrysler,2008,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,30,21,1013,24415
Chrysler,2008,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,30,21,1013,20865
Chrysler,2008,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,30,21,1013,19840
Chrysler,2008,regular unleaded,235.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,24,15,1013,28415
Chrysler,2008,flex-fuel (unleaded/E85),186.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,26,18,1013,29275
Chrysler,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,30,21,1013,25920
Chrysler,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,30,21,1013,20915
Chrysler,2009,flex-fuel (unleaded/E85),186.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,26,18,1013,30270
Chrysler,2009,regular unleaded,235.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,27,16,1013,35125
Chrysler,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,30,21,1013,20515
Chrysler,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,29,20,1013,27790
Chrysler,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,30,21,1013,21810
Chrysler,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,30,21,1013,23040
Chrysler,2010,regular unleaded,235.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,27,16,1013,32710
Chrysler,2010,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,30,21,1013,22115
Chrysler,2010,flex-fuel (unleaded/E85),186.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,26,18,1013,29210
Chrysler,2010,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,29,20,1013,27850
Chrysler,2010,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,30,21,1013,20120
Kia,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,1720,36300
Kia,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,24,18,1720,26100
Kia,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,24,18,1720,32300
Kia,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,22,17,1720,39700
Kia,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,24,18,1720,28300
Kia,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,24,18,1720,28500
Kia,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,24,18,1720,26400
Kia,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,22,17,1720,39900
Kia,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,24,18,1720,32700
Kia,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,1720,36400
Kia,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,22,17,1720,41900
Kia,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,24,18,1720,28850
Kia,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,24,18,1720,33600
Kia,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,1720,36900
Kia,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,24,18,1720,26800
Nissan,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,39,30,2009,20720
Nissan,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,40,30,2009,17780
Nissan,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,39,30,2009,18350
Nissan,2015,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Midsize,36,27,2009,16530
Nissan,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,39,30,2009,17380
Nissan,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,39,30,2009,19960
Nissan,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,38,29,2009,22170
Nissan,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,38,29,2009,20410
Nissan,2016,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Midsize,36,27,2009,16780
Nissan,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,38,29,2009,18550
Nissan,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,40,30,2009,18160
Nissan,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,38,29,2009,17760
Nissan,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,37,29,2009,21500
Nissan,2017,premium unleaded (recommended),188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,33,27,2009,21990
Nissan,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,37,29,2009,18790
Nissan,2017,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Midsize,35,27,2009,16990
Nissan,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,37,29,2009,19990
Nissan,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,37,29,2009,17990
Nissan,2017,premium unleaded (recommended),188.0,4.0,MANUAL,front wheel drive,4.0,Midsize,32,26,2009,21990
Kia,1999,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,28,21,1720,2000
Kia,2000,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,26,20,1720,2000
Kia,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,28,22,1720,10845
Kia,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,28,22,1720,12445
Kia,2001,regular unleaded,125.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,28,19,1720,11820
Kia,2001,regular unleaded,125.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,28,19,1720,13420
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,64320
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,47620
Toyota,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,56580
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,17,13,2031,61095
Toyota,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,47620
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,17,13,2031,53355
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,56580
Toyota,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,64320
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,17,13,2031,44395
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,17,13,2031,61855
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,57340
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,17,13,2031,45325
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,65080
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,65080
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,57340
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,48550
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,17,13,2031,54115
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,48550
Toyota,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,48685
Toyota,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,65215
Toyota,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,17,13,2031,45460
Toyota,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,57475
Toyota,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,57475
Toyota,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,17,13,2031,54250
Toyota,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,48685
Toyota,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,17,13,2031,65215
Toyota,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,17,13,2031,61990
Cadillac,2002,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,25,16,1624,44399
Cadillac,2002,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,25,16,1624,49705
Cadillac,2003,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,25,16,1624,51650
Cadillac,2003,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,25,16,1624,45535
Cadillac,2004,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,24,16,1624,45975
Dodge,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,29,23,1851,2000
Dodge,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,29,20,1851,2000
Dodge,1992,regular unleaded,152.0,4.0,MANUAL,front wheel drive,4.0,Compact,24,18,1851,2000
Dodge,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,29,23,1851,2000
Dodge,1992,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,Compact,24,18,1851,2000
Dodge,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,29,20,1851,2000
Dodge,1992,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,Compact,24,18,1851,2000
Dodge,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,29,20,1851,2000
Dodge,1993,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,29,23,1851,2000
Dodge,1993,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,29,23,1851,2000
Dodge,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,29,22,1851,2000
Dodge,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,29,22,1851,2000
Dodge,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,29,22,1851,2000
Dodge,1994,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,27,21,1851,2000
Dodge,1994,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,30,23,1851,2000
Dodge,1994,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,30,23,1851,2000
Dodge,1994,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,27,21,1851,2000
Ford,2015,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,21,14,5657,61295
Ford,2015,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,21,14,5657,47795
Ford,2016,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,21,15,5657,61295
Ford,2016,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,21,14,5657,47795
Ford,2017,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,21,15,5657,61795
Ford,2017,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,21,14,5657,54295
Ford,2012,premium unleaded (required),550.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,23,15,5657,48810
Ford,2013,premium unleaded (required),662.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,24,15,5657,59200
Ford,2013,premium unleaded (required),662.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,24,15,5657,54200
Ford,2014,premium unleaded (required),662.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,24,15,5657,55110
Ford,2014,premium unleaded (required),662.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,24,15,5657,60110
Suzuki,1996,regular unleaded,120.0,4.0,MANUAL,four wheel drive,4.0,Compact,23,20,481,2000
Suzuki,1996,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,4.0,Compact,24,21,481,2000
Suzuki,1996,regular unleaded,95.0,4.0,MANUAL,four wheel drive,2.0,Compact,24,21,481,2000
Suzuki,1996,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,2.0,Compact,24,21,481,2000
Suzuki,1996,regular unleaded,95.0,4.0,MANUAL,four wheel drive,4.0,Compact,24,21,481,2000
Suzuki,1997,regular unleaded,95.0,4.0,MANUAL,four wheel drive,4.0,Compact,24,21,481,2000
Suzuki,1997,regular unleaded,120.0,4.0,MANUAL,rear wheel drive,4.0,Compact,23,19,481,2000
